Numero da Venda;Data da Venda;Data do Envio;ID Canal;ID Loja;ID Produto;ID Promocao;ID Cliente;Quantidade Vendida;Quantidade Devolvida
980267;31/12/2017;03/01/2018;3;309;510;10;7690;8;0
980268;31/12/2017;31/12/2017;0;309;1249;10;20822;8;0
980269;31/12/2017;31/12/2017;0;309;673;10;17950;8;0
980270;31/12/2017;31/12/2017;0;264;440;5;10754;18;0
980271;31/12/2017;02/01/2018;2;152;418;4;20847;18;0
980272;31/12/2017;31/12/2017;0;147;459;4;27735;18;0
980273;31/12/2017;05/01/2018;5;196;454;4;33764;18;0
980274;31/12/2017;01/01/2018;1;141;459;4;10729;18;0
980275;31/12/2017;04/01/2018;4;308;327;4;32068;18;0
980276;31/12/2017;01/01/2018;1;308;1115;4;21516;18;0
980277;31/12/2017;04/01/2018;4;199;831;4;26112;18;0
980278;31/12/2017;31/12/2017;0;199;447;4;28155;18;0
980279;31/12/2017;31/12/2017;0;310;1594;5;9788;18;0
980280;31/12/2017;04/01/2018;4;310;903;5;21148;18;0
980281;31/12/2017;06/01/2018;6;307;1271;5;30525;18;0
980282;31/12/2017;07/01/2018;7;307;474;5;25761;18;0
980283;31/12/2017;02/01/2018;2;307;1260;5;10119;18;0
980284;31/12/2017;07/01/2018;7;200;2506;4;9203;120;0
980285;31/12/2017;31/12/2017;0;200;1420;4;21020;30;0
980286;31/12/2017;08/01/2018;8;200;419;4;9435;78;0
980287;31/12/2017;03/01/2018;3;200;1023;4;25527;39;0
980288;31/12/2017;04/01/2018;4;200;949;4;4398;39;0
980289;31/12/2017;01/01/2018;1;199;1024;4;8085;52;0
980290;31/12/2017;31/12/2017;0;199;1322;4;20219;39;0
980291;31/12/2017;31/12/2017;0;199;437;4;22999;39;0
980292;31/12/2017;01/01/2018;1;307;2502;5;22521;120;0
980293;31/12/2017;31/12/2017;0;307;1631;5;10990;39;0
980294;31/12/2017;01/01/2018;1;306;792;10;35446;32;0
980295;31/12/2017;31/12/2017;0;308;458;4;11934;54;0
980296;31/12/2017;02/01/2018;2;172;2504;4;26748;120;0
980297;31/12/2017;31/12/2017;0;110;2503;4;27965;120;0
980298;31/12/2017;31/12/2017;0;181;2493;4;13405;120;0
980299;31/12/2017;31/12/2017;0;108;2494;4;19062;120;0
980300;31/12/2017;04/01/2018;4;104;2510;4;26615;120;0
980301;31/12/2017;31/12/2017;0;87;2515;4;31340;120;0
980302;31/12/2017;31/12/2017;0;42;2507;4;25809;120;0
980303;31/12/2017;03/01/2018;3;44;2488;4;27608;120;0
980304;31/12/2017;31/12/2017;0;264;2488;5;14244;120;0
980305;31/12/2017;01/01/2018;1;249;2517;10;27661;80;0
980306;31/12/2017;04/01/2018;4;244;2503;10;11869;80;0
980307;31/12/2017;05/01/2018;5;304;2509;10;11618;80;0
980308;31/12/2017;31/12/2017;0;205;2510;10;19618;80;0
980309;31/12/2017;05/01/2018;5;9;443;4;16988;39;0
980310;31/12/2017;10/01/2018;10;63;449;4;16514;39;0
980311;31/12/2017;02/01/2018;2;87;2488;4;3560;240;0
980312;31/12/2017;02/01/2018;2;116;420;4;11115;39;0
980313;31/12/2017;07/01/2018;7;58;420;4;9873;39;0
980314;31/12/2017;31/12/2017;0;34;431;4;31242;39;0
980315;31/12/2017;07/01/2018;7;77;420;4;34907;78;0
980316;31/12/2017;05/01/2018;5;309;2490;10;16667;80;0
980317;31/12/2017;31/12/2017;0;310;2516;5;6712;240;0
980318;31/12/2017;31/12/2017;0;310;2494;5;12535;240;0
980319;31/12/2017;31/12/2017;0;306;234;10;9325;16;0
980320;31/12/2017;31/12/2017;0;306;1562;10;6322;16;0
980321;31/12/2017;03/01/2018;3;306;1433;10;907;16;0
980322;31/12/2017;01/01/2018;1;306;273;10;1579;16;0
980323;31/12/2017;31/12/2017;0;306;258;10;34595;16;0
980324;31/12/2017;31/12/2017;0;306;541;10;7815;16;0
980325;31/12/2017;31/12/2017;0;306;843;10;12324;16;0
980326;31/12/2017;31/12/2017;0;309;1089;10;20017;16;0
980327;31/12/2017;31/12/2017;0;309;1219;10;20456;16;0
980328;31/12/2017;31/12/2017;0;309;224;10;16348;16;0
980329;31/12/2017;31/12/2017;0;309;1360;10;33856;16;0
980330;31/12/2017;05/01/2018;5;309;1306;10;34497;16;0
980331;31/12/2017;04/01/2018;4;309;245;10;29702;16;0
980332;31/12/2017;01/01/2018;1;260;730;5;25323;26;0
980333;31/12/2017;04/01/2018;4;9;1179;4;27622;26;0
980334;31/12/2017;05/01/2018;5;113;704;4;29747;26;0
980335;31/12/2017;03/01/2018;3;283;1146;4;9117;26;0
980336;31/12/2017;04/01/2018;4;197;718;4;12034;26;0
980337;31/12/2017;31/12/2017;0;42;1067;4;24295;26;0
980338;31/12/2017;31/12/2017;0;67;660;4;18559;26;0
980339;31/12/2017;03/01/2018;3;7;672;4;9977;26;0
980340;31/12/2017;31/12/2017;0;88;1094;4;18063;26;0
980341;31/12/2017;09/01/2018;9;63;1397;4;22912;26;0
980342;31/12/2017;03/01/2018;3;286;1587;4;23681;26;0
980343;31/12/2017;02/01/2018;2;164;1583;4;23213;26;0
980344;31/12/2017;31/12/2017;0;308;51;4;10485;26;0
980345;31/12/2017;01/01/2018;1;308;1051;4;8473;26;0
980346;31/12/2017;31/12/2017;0;308;1386;4;18197;26;0
980347;31/12/2017;31/12/2017;0;308;1652;4;26784;26;0
980348;31/12/2017;06/01/2018;6;308;183;4;17597;26;0
980349;31/12/2017;01/01/2018;1;199;1524;4;5664;26;0
980350;31/12/2017;01/01/2018;1;199;815;4;23246;26;0
980351;31/12/2017;02/01/2018;2;199;1020;4;15598;26;0
980352;31/12/2017;07/01/2018;7;199;578;4;26371;26;0
980353;31/12/2017;04/01/2018;4;199;1022;4;12390;26;0
980354;31/12/2017;31/12/2017;0;199;1385;4;20469;26;0
980355;31/12/2017;01/01/2018;1;199;344;4;17665;26;0
980356;31/12/2017;05/01/2018;5;200;51;4;18856;26;0
980357;31/12/2017;04/01/2018;4;200;565;4;29741;26;0
980358;31/12/2017;31/12/2017;0;200;655;4;35872;26;0
980359;31/12/2017;07/01/2018;7;200;324;4;17771;26;0
980360;31/12/2017;01/01/2018;1;200;1646;4;31456;26;0
980361;31/12/2017;09/01/2018;9;200;38;4;28154;26;0
980362;31/12/2017;04/01/2018;4;310;646;5;25259;26;0
980363;31/12/2017;04/01/2018;4;310;1091;5;23516;26;0
980364;31/12/2017;31/12/2017;0;310;201;5;14999;26;0
980365;31/12/2017;31/12/2017;0;310;293;5;19579;26;0
980366;31/12/2017;31/12/2017;0;307;1400;5;20245;26;0
980367;31/12/2017;31/12/2017;0;306;1345;10;13793;24;0
980368;31/12/2017;31/12/2017;0;200;586;4;29088;24;0
980369;31/12/2017;02/01/2018;2;214;425;10;9250;24;0
980370;31/12/2017;31/12/2017;0;244;421;10;11153;24;0
980371;31/12/2017;31/12/2017;0;205;421;10;2604;24;0
980372;31/12/2017;31/12/2017;0;309;420;10;29994;24;0
980373;31/12/2017;02/01/2018;2;306;837;10;32463;4;0
980374;31/12/2017;31/12/2017;0;306;650;10;17462;4;0
980375;31/12/2017;31/12/2017;0;306;485;10;25585;4;0
980376;31/12/2017;05/01/2018;5;306;80;10;25180;4;0
980377;31/12/2017;03/01/2018;3;306;212;10;24848;4;0
980378;31/12/2017;31/12/2017;0;306;173;10;17248;4;0
980379;31/12/2017;02/01/2018;2;306;1420;10;22373;4;0
980380;31/12/2017;31/12/2017;0;306;560;10;20547;4;0
980381;31/12/2017;10/01/2018;10;306;906;10;12938;4;0
980382;31/12/2017;06/01/2018;6;306;927;10;11417;4;0
980383;31/12/2017;05/01/2018;5;306;1441;10;36362;4;0
980384;31/12/2017;02/01/2018;2;306;1584;10;22763;4;0
980385;31/12/2017;31/12/2017;0;306;816;10;26741;4;0
980386;31/12/2017;31/12/2017;0;309;941;10;36339;4;0
980387;31/12/2017;06/01/2018;6;309;80;10;18023;4;0
980388;31/12/2017;07/01/2018;7;242;537;10;8485;4;0
980389;31/12/2017;01/01/2018;1;250;96;10;20260;4;0
980390;31/12/2017;31/12/2017;0;250;79;10;18143;4;0
980391;31/12/2017;01/01/2018;1;247;1243;10;35599;4;0
980392;31/12/2017;06/01/2018;6;237;679;10;18368;4;0
980393;31/12/2017;31/12/2017;0;235;9;10;14600;4;0
980394;31/12/2017;05/01/2018;5;246;11;10;16945;4;0
980395;31/12/2017;01/01/2018;1;222;817;10;30130;4;0
980396;31/12/2017;02/01/2018;2;243;848;10;29469;4;0
980397;31/12/2017;03/01/2018;3;243;126;10;29177;4;0
980398;31/12/2017;04/01/2018;4;201;905;10;11508;4;0
980399;31/12/2017;02/01/2018;2;224;777;10;17083;4;0
980400;31/12/2017;31/12/2017;0;231;328;10;3139;4;0
980401;31/12/2017;31/12/2017;0;236;1613;10;29923;4;0
980402;31/12/2017;31/12/2017;0;239;572;10;15586;4;0
980403;31/12/2017;31/12/2017;0;237;1127;10;12553;4;0
980404;31/12/2017;02/01/2018;2;233;1351;10;20025;4;0
980405;31/12/2017;31/12/2017;0;241;3;10;13655;4;0
980406;31/12/2017;01/01/2018;1;248;1273;10;14049;4;0
980407;31/12/2017;01/01/2018;1;305;1350;10;13823;4;0
980408;31/12/2017;05/01/2018;5;208;9;10;21543;4;0
980409;31/12/2017;31/12/2017;0;237;1310;10;26764;4;0
980410;31/12/2017;03/01/2018;3;205;1188;10;28589;4;0
980411;31/12/2017;03/01/2018;3;243;812;10;20302;4;0
980412;31/12/2017;04/01/2018;4;239;759;10;32066;4;0
980413;31/12/2017;01/01/2018;1;248;1349;10;16244;4;0
980414;31/12/2017;31/12/2017;0;234;1191;10;7082;4;0
980415;31/12/2017;31/12/2017;0;305;901;10;23541;4;0
980416;31/12/2017;03/01/2018;3;238;845;10;9497;4;0
980417;31/12/2017;31/12/2017;0;242;73;10;24980;4;0
980418;31/12/2017;31/12/2017;0;208;907;10;24484;4;0
980419;31/12/2017;07/01/2018;7;209;920;10;18240;4;0
980420;31/12/2017;07/01/2018;7;209;197;10;29869;4;0
980421;31/12/2017;07/01/2018;7;243;708;10;26693;4;0
980422;31/12/2017;07/01/2018;7;237;126;10;22445;4;0
980423;31/12/2017;31/12/2017;0;208;486;10;19475;4;0
980424;31/12/2017;31/12/2017;0;204;509;10;10094;4;0
980425;31/12/2017;31/12/2017;0;240;1246;10;21514;4;0
980426;31/12/2017;31/12/2017;0;231;743;10;36900;4;0
980427;31/12/2017;04/01/2018;4;305;772;10;14292;4;0
980428;31/12/2017;31/12/2017;0;233;1648;10;22495;4;0
980429;31/12/2017;31/12/2017;0;304;184;10;28824;4;0
980430;31/12/2017;09/01/2018;9;220;572;10;4134;4;0
980431;31/12/2017;31/12/2017;0;236;440;10;35009;12;0
980432;31/12/2017;31/12/2017;0;309;441;10;18049;12;0
980433;31/12/2017;31/12/2017;0;147;601;4;27632;13;0
980434;31/12/2017;08/01/2018;8;60;363;4;3333;13;0
980435;31/12/2017;31/12/2017;0;161;1622;4;29764;13;0
980436;31/12/2017;31/12/2017;0;30;1624;4;19530;13;0
980437;31/12/2017;01/01/2018;1;188;1577;4;27848;13;0
980438;31/12/2017;31/12/2017;0;148;669;4;26681;13;0
980439;31/12/2017;04/01/2018;4;115;122;4;23826;13;0
980440;31/12/2017;01/01/2018;1;26;287;4;14990;13;0
980441;31/12/2017;31/12/2017;0;47;934;4;26353;13;0
980442;31/12/2017;01/01/2018;1;61;239;4;28050;13;0
980443;31/12/2017;04/01/2018;4;286;1635;4;30841;13;0
980444;31/12/2017;31/12/2017;0;71;1331;4;22870;13;0
980445;31/12/2017;03/01/2018;3;93;1369;4;6274;13;0
980446;31/12/2017;31/12/2017;0;77;934;4;23741;13;0
980447;31/12/2017;31/12/2017;0;138;1357;4;26171;13;0
980448;31/12/2017;31/12/2017;0;194;1026;4;17497;13;0
980449;31/12/2017;31/12/2017;0;107;1489;4;25901;13;0
980450;31/12/2017;03/01/2018;3;182;1024;4;30652;13;0
980451;31/12/2017;31/12/2017;0;187;248;4;34597;13;0
980452;31/12/2017;31/12/2017;0;13;1604;4;17434;13;0
980453;31/12/2017;01/01/2018;1;170;321;4;16249;13;0
980454;31/12/2017;02/01/2018;2;124;1567;4;25177;13;0
980455;31/12/2017;02/01/2018;2;153;1615;4;4682;13;0
980456;31/12/2017;04/01/2018;4;284;292;4;5425;13;0
980457;31/12/2017;04/01/2018;4;22;271;4;7550;13;0
980458;31/12/2017;31/12/2017;0;180;218;4;24179;13;0
980459;31/12/2017;31/12/2017;0;58;309;4;15378;13;0
980460;31/12/2017;31/12/2017;0;168;726;4;10618;13;0
980461;31/12/2017;01/01/2018;1;112;792;4;32365;13;0
980462;31/12/2017;31/12/2017;0;59;1396;4;35619;13;0
980463;31/12/2017;02/01/2018;2;172;957;4;12491;13;0
980464;31/12/2017;06/01/2018;6;139;1359;4;31531;13;0
980465;31/12/2017;31/12/2017;0;13;728;4;23198;13;0
980466;31/12/2017;06/01/2018;6;162;1585;4;26665;13;0
980467;31/12/2017;01/01/2018;1;100;524;4;18194;13;0
980468;31/12/2017;02/01/2018;2;9;1446;4;16722;13;0
980469;31/12/2017;31/12/2017;0;110;156;4;27565;13;0
980470;31/12/2017;31/12/2017;0;166;603;4;13650;13;0
980471;31/12/2017;01/01/2018;1;131;701;4;21670;13;0
980472;31/12/2017;31/12/2017;0;36;684;4;19738;13;0
980473;31/12/2017;31/12/2017;0;13;655;4;23114;13;0
980474;31/12/2017;04/01/2018;4;188;1296;4;26799;13;0
980475;31/12/2017;31/12/2017;0;75;1552;4;4853;13;0
980476;31/12/2017;31/12/2017;0;81;135;4;14799;13;0
980477;31/12/2017;04/01/2018;4;284;1026;4;19520;13;0
980478;31/12/2017;02/01/2018;2;53;1339;4;12169;13;0
980479;31/12/2017;06/01/2018;6;180;49;4;6783;13;0
980480;31/12/2017;09/01/2018;9;176;1523;4;18523;13;0
980481;31/12/2017;31/12/2017;0;191;1513;4;33719;13;0
980482;31/12/2017;31/12/2017;0;93;671;4;28305;13;0
980483;31/12/2017;31/12/2017;0;22;1446;4;20428;13;0
980484;31/12/2017;31/12/2017;0;59;1301;4;6765;13;0
980485;31/12/2017;04/01/2018;4;125;1208;4;4893;13;0
980486;31/12/2017;04/01/2018;4;21;1297;4;15270;13;0
980487;31/12/2017;31/12/2017;0;166;323;4;14968;13;0
980488;31/12/2017;31/12/2017;0;141;798;4;28284;13;0
980489;31/12/2017;06/01/2018;6;179;1334;4;25316;13;0
980490;31/12/2017;31/12/2017;0;168;697;4;36992;13;0
980491;31/12/2017;01/01/2018;1;81;1549;4;10098;13;0
980492;31/12/2017;06/01/2018;6;35;1041;4;22810;13;0
980493;31/12/2017;31/12/2017;0;162;551;4;8243;13;0
980494;31/12/2017;05/01/2018;5;43;784;4;352;13;0
980495;31/12/2017;04/01/2018;4;22;1632;4;9417;13;0
980496;31/12/2017;31/12/2017;0;155;1353;4;33656;13;0
980497;31/12/2017;05/01/2018;5;269;285;5;16472;13;0
980498;31/12/2017;04/01/2018;4;251;517;5;14438;13;0
980499;31/12/2017;01/01/2018;1;252;124;5;14480;13;0
980500;31/12/2017;31/12/2017;0;275;1158;5;33094;13;0
980501;31/12/2017;31/12/2017;0;265;1635;5;3942;13;0
980502;31/12/2017;05/01/2018;5;267;1388;5;20693;13;0
980503;31/12/2017;31/12/2017;0;251;671;5;10908;13;0
980504;31/12/2017;05/01/2018;5;300;1226;5;21910;13;0
980505;31/12/2017;31/12/2017;0;302;750;5;19714;13;0
980506;31/12/2017;02/01/2018;2;270;353;5;27950;13;0
980507;31/12/2017;03/01/2018;3;269;724;5;11939;13;0
980508;31/12/2017;04/01/2018;4;295;1193;5;11800;13;0
980509;31/12/2017;07/01/2018;7;278;1218;5;18457;13;0
980510;31/12/2017;31/12/2017;0;272;793;5;13067;13;0
980511;31/12/2017;02/01/2018;2;307;1044;5;24207;13;0
980512;31/12/2017;03/01/2018;3;307;693;5;5596;13;0
980513;31/12/2017;02/01/2018;2;307;1410;5;11391;13;0
980514;31/12/2017;31/12/2017;0;310;733;5;12717;13;0
980515;31/12/2017;31/12/2017;0;310;855;5;19844;13;0
980516;31/12/2017;06/01/2018;6;310;1477;5;5327;13;0
980517;31/12/2017;31/12/2017;0;310;1388;5;30364;13;0
980518;31/12/2017;31/12/2017;0;310;993;5;14914;13;0
980519;31/12/2017;03/01/2018;3;310;1220;5;37279;13;0
980520;31/12/2017;31/12/2017;0;199;792;4;28994;13;0
980521;31/12/2017;06/01/2018;6;199;1216;4;32962;13;0
980522;31/12/2017;31/12/2017;0;199;1353;4;25686;13;0
980523;31/12/2017;31/12/2017;0;199;638;4;9104;13;0
980524;31/12/2017;31/12/2017;0;308;1427;4;13216;13;0
980525;31/12/2017;31/12/2017;0;308;1489;4;10656;13;0
980526;31/12/2017;02/01/2018;2;308;1655;4;13916;13;0
980527;31/12/2017;03/01/2018;3;308;1036;4;29743;13;0
980528;31/12/2017;31/12/2017;0;200;731;4;19243;13;0
980529;31/12/2017;07/01/2018;7;200;528;4;12242;13;0
980530;31/12/2017;03/01/2018;3;200;1524;4;15432;13;0
980531;31/12/2017;01/01/2018;1;165;3;4;16547;6;0
980532;31/12/2017;31/12/2017;0;99;266;4;13916;6;0
980533;31/12/2017;02/01/2018;2;67;837;4;12269;6;0
980534;31/12/2017;31/12/2017;0;39;1164;4;28980;6;0
980535;31/12/2017;01/01/2018;1;138;472;4;30860;6;0
980536;31/12/2017;01/01/2018;1;172;1050;4;23110;6;0
980537;31/12/2017;07/01/2018;7;104;887;4;17338;6;0
980538;31/12/2017;03/01/2018;3;111;549;4;9465;6;0
980539;31/12/2017;31/12/2017;0;103;1016;4;35917;6;0
980540;31/12/2017;31/12/2017;0;81;1653;4;15794;6;0
980541;31/12/2017;31/12/2017;0;82;888;4;28053;6;0
980542;31/12/2017;03/01/2018;3;103;942;4;28938;6;0
980543;31/12/2017;08/01/2018;8;86;1070;4;38298;6;0
980544;31/12/2017;04/01/2018;4;191;9;4;7320;6;0
980545;31/12/2017;31/12/2017;0;181;525;4;29392;6;0
980546;31/12/2017;31/12/2017;0;53;754;4;8707;6;0
980547;31/12/2017;01/01/2018;1;41;513;4;36864;6;0
980548;31/12/2017;05/01/2018;5;82;907;4;13095;6;0
980549;31/12/2017;03/01/2018;3;179;15;4;8771;6;0
980550;31/12/2017;31/12/2017;0;39;1284;4;33924;6;0
980551;31/12/2017;31/12/2017;0;70;373;4;10210;6;0
980552;31/12/2017;01/01/2018;1;77;743;4;26881;6;0
980553;31/12/2017;02/01/2018;2;53;584;4;27937;6;0
980554;31/12/2017;07/01/2018;7;69;125;4;7834;6;0
980555;31/12/2017;06/01/2018;6;11;486;4;11184;6;0
980556;31/12/2017;31/12/2017;0;100;929;4;13006;6;0
980557;31/12/2017;02/01/2018;2;152;673;4;10866;6;0
980558;31/12/2017;03/01/2018;3;46;1017;4;3556;6;0
980559;31/12/2017;31/12/2017;0;9;1351;4;6137;6;0
980560;31/12/2017;31/12/2017;0;192;694;4;17873;6;0
980561;31/12/2017;31/12/2017;0;302;826;5;33137;6;0
980562;31/12/2017;07/01/2018;7;270;1383;5;19742;6;0
980563;31/12/2017;06/01/2018;6;278;1256;5;14539;6;0
980564;31/12/2017;06/01/2018;6;270;93;5;14775;6;0
980565;31/12/2017;31/12/2017;0;277;1214;5;30845;6;0
980566;31/12/2017;31/12/2017;0;252;1440;5;21385;6;0
980567;31/12/2017;05/01/2018;5;200;1282;4;13021;6;0
980568;31/12/2017;31/12/2017;0;308;212;4;6569;6;0
980569;31/12/2017;31/12/2017;0;310;47;5;30677;6;0
980570;31/12/2017;06/01/2018;6;310;585;5;26377;6;0
980571;31/12/2017;31/12/2017;0;310;483;5;34696;6;0
980572;31/12/2017;01/01/2018;1;199;929;4;26324;6;0
980573;31/12/2017;31/12/2017;0;199;906;4;38960;6;0
980574;31/12/2017;31/12/2017;0;199;1247;4;3974;6;0
980575;31/12/2017;08/01/2018;8;199;879;4;21095;6;0
980576;31/12/2017;31/12/2017;0;199;69;4;20905;6;0
980577;31/12/2017;31/12/2017;0;307;327;5;20342;6;0
980578;31/12/2017;01/01/2018;1;307;1188;5;30396;6;0
980579;31/12/2017;31/12/2017;0;307;910;5;17940;6;0
980580;31/12/2017;06/01/2018;6;306;771;10;6539;8;0
980581;31/12/2017;01/01/2018;1;306;591;10;32061;8;0
980582;31/12/2017;31/12/2017;0;306;1388;10;22838;8;0
980583;31/12/2017;03/01/2018;3;306;1354;10;33450;8;0
980584;31/12/2017;31/12/2017;0;210;1147;10;26414;8;0
980585;31/12/2017;31/12/2017;0;205;482;10;13077;8;0
980586;31/12/2017;31/12/2017;0;214;613;10;7903;8;0
980587;31/12/2017;08/01/2018;8;250;1138;10;5294;8;0
980588;31/12/2017;31/12/2017;0;244;638;10;11620;8;0
980589;31/12/2017;31/12/2017;0;226;1515;10;10596;8;0
980590;31/12/2017;31/12/2017;0;203;261;10;31254;8;0
980591;31/12/2017;31/12/2017;0;245;182;10;20268;8;0
980592;31/12/2017;09/01/2018;9;263;1605;10;16695;8;0
980593;31/12/2017;31/12/2017;0;205;1199;10;34450;8;0
980594;31/12/2017;31/12/2017;0;234;543;10;16514;8;0
980595;31/12/2017;02/01/2018;2;224;1122;10;7922;8;0
980596;31/12/2017;31/12/2017;0;222;1521;10;24441;8;0
980597;31/12/2017;31/12/2017;0;236;1051;10;28338;8;0
980598;31/12/2017;31/12/2017;0;305;1523;10;5365;8;0
980599;31/12/2017;06/01/2018;6;201;642;10;17022;8;0
980600;31/12/2017;01/01/2018;1;215;1390;10;8980;8;0
980601;31/12/2017;31/12/2017;0;225;1124;10;26098;8;0
980602;31/12/2017;31/12/2017;0;209;1132;10;37917;8;0
980603;31/12/2017;31/12/2017;0;208;791;10;33428;8;0
980604;31/12/2017;31/12/2017;0;215;1411;10;33999;8;0
980605;31/12/2017;31/12/2017;0;225;745;10;13641;8;0
980606;31/12/2017;31/12/2017;0;231;725;10;25200;8;0
980607;31/12/2017;06/01/2018;6;236;247;10;15367;8;0
980608;31/12/2017;31/12/2017;0;207;217;10;25264;8;0
980609;31/12/2017;01/01/2018;1;309;984;10;23895;8;0
980610;31/12/2017;31/12/2017;0;309;38;10;17498;8;0
980611;31/12/2017;03/01/2018;3;224;1000;10;27903;4;0
980612;31/12/2017;31/12/2017;0;219;1490;10;15478;4;0
980613;31/12/2017;05/01/2018;5;246;1480;10;11862;4;0
980614;31/12/2017;31/12/2017;0;304;1510;10;30151;4;0
980615;31/12/2017;31/12/2017;0;250;1658;10;26601;4;0
980616;31/12/2017;02/01/2018;2;235;473;10;15106;4;0
980617;31/12/2017;31/12/2017;0;247;1086;10;28855;4;0
980618;31/12/2017;31/12/2017;0;213;1119;10;24139;4;0
980619;31/12/2017;08/01/2018;8;243;488;10;33317;4;0
980620;31/12/2017;05/01/2018;5;211;1286;10;29809;4;0
980621;31/12/2017;01/01/2018;1;232;1289;10;26421;4;0
980622;31/12/2017;07/01/2018;7;225;1074;10;3430;4;0
980623;31/12/2017;31/12/2017;0;218;46;10;28256;4;0
980624;31/12/2017;04/01/2018;4;247;1608;10;9503;4;0
980625;31/12/2017;31/12/2017;0;247;598;10;31785;4;0
980626;31/12/2017;06/01/2018;6;240;1212;10;29367;4;0
980627;31/12/2017;02/01/2018;2;224;312;10;26381;4;0
980628;31/12/2017;31/12/2017;0;245;1119;10;24772;4;0
980629;31/12/2017;31/12/2017;0;202;1260;10;28269;4;0
980630;31/12/2017;04/01/2018;4;217;882;10;26124;4;0
980631;31/12/2017;31/12/2017;0;235;332;10;5976;4;0
980632;31/12/2017;02/01/2018;2;309;190;10;14032;4;0
980633;31/12/2017;31/12/2017;0;306;1086;10;12240;4;0
980634;31/12/2017;04/01/2018;4;116;418;4;9048;18;0
980635;31/12/2017;04/01/2018;4;200;954;4;28206;26;0
980636;31/12/2017;05/01/2018;5;199;235;4;17295;26;0
980637;31/12/2017;31/12/2017;0;200;2517;4;23286;120;0
980638;31/12/2017;31/12/2017;0;194;2490;4;10353;120;0
980639;31/12/2017;06/01/2018;6;32;2488;4;31750;120;0
980640;31/12/2017;03/01/2018;3;210;2511;10;12003;80;0
980641;31/12/2017;31/12/2017;0;53;436;4;25550;39;0
980642;31/12/2017;31/12/2017;0;309;2510;10;28707;80;0
